Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        9     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, int> >*)
  0.00      0.00     0.00        9     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*)
  0.00      0.00     0.00        9     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_equal<std::pair<int, int> >(std::pair<int, int>&&)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::pair<int, int>&&)
  0.00      0.00     0.00        9     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_equal_pos(int const&)
  0.00      0.00     0.00        9     0.00     0.00  std::enable_if<std::is_constructible<std::pair<int const, int>, std::pair<int, int> >::value, std::_Rb_tree_iterator<std::pair<int const, int> > >::type std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::insert<std::pair<int, int> >(std::pair<int, int>&&)
  0.00      0.00     0.00        9     0.00     0.00  std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag)
  0.00      0.00     0.00        9     0.00     0.00  int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00        9     0.00     0.00  int* std::__niter_base<int*>(int*)
  0.00      0.00     0.00        9     0.00     0.00  int* std::__niter_wrap<int*>(int* const&, int*)
  0.00      0.00     0.00        9     0.00     0.00  int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00        9     0.00     0.00  int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00        9     0.00     0.00  int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00        9     0.00     0.00  int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00        9     0.00     0.00  std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&)
  0.00      0.00     0.00        9     0.00     0.00  int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&)
  0.00      0.00     0.00        9     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00        9     0.00     0.00  int* std::copy<int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00        9     0.00     0.00  std::_Rb_tree_node<std::pair<int const, int> >*& std::forward<std::_Rb_tree_node<std::pair<int const, int> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<int const, int> >*&>::type&)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      0.00     0.00        9     0.00     0.00  std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*)
  0.00      0.00     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::~new_allocator()
  0.00      0.00     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> >::~new_allocator()
  0.00      0.00     0.00        8     0.00     0.00  std::initializer_list<std::pair<std::pair<char, char> const, int> >::begin() const
  0.00      0.00     0.00        8     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, int> >::operator->() const
  0.00      0.00     0.00        8     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::~allocator()
  0.00      0.00     0.00        8     0.00     0.00  std::allocator<std::pair<std::pair<char, char> const, int> >::~allocator()
  0.00      0.00     0.00        8     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&)
  0.00      0.00     0.00        8     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, int> >&& std::forward<std::_Rb_tree_iterator<std::pair<int const, int> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<int const, int> > >::type&)
  0.00      0.00     0.00        7     0.00     0.00  std::_Rb_tree_header::_M_reset()
  0.00      0.00     0.00        7     0.00     0.00  std::_Rb_tree_header::_Rb_tree_header()
  0.00      0.00     0.00        6     0.00     0.00  std::vector<int, std::allocator<int> >::begin() const
  0.00      0.00     0.00        6     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00        6     0.00     0.00  std::operator!=(std::_Rb_tree_iterator<std::pair<int const, int> > const&, std::_Rb_tree_iterator<std::pair<int const, int> > const&)
  0.00      0.00     0.00        4     0.00     0.00  Solution_romanToInt::romanToInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > > const&)
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::new_allocator()
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> > const&)
  0.00      0.00     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> >::new_allocator()
  0.00      0.00     0.00        4     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char const>(char const*)
  0.00      0.00     0.00        4     0.00     0.00  std::initializer_list<std::pair<std::pair<char, char> const, int> >::end() const
  0.00      0.00     0.00        4     0.00     0.00  std::initializer_list<std::pair<std::pair<char, char> const, int> >::size() const
  0.00      0.00     0.00        4     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::allocator<std::pair<std::pair<char, char> const, int> >(std::allocator<std::pair<std::pair<char, char> const, int> > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::allocator<std::pair<std::pair<char, char> const, int> >::allocator(std::allocator<std::pair<std::pair<char, char> const, int> > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::allocator<std::pair<std::pair<char, char> const, int> >::allocator()
  0.00      0.00     0.00        4     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree_key_compare<std::less<std::pair<char, char> > >::_Rb_tree_key_compare(std::less<std::pair<char, char> > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::map<std::pair<char, char>, int, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::map(std::initializer_list<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> > const&, std::allocator<std::pair<std::pair<char, char> const, int> > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::map<std::pair<char, char>, int, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::~map()
  0.00      0.00     0.00        4     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<int const, int> >, std::_Rb_tree_iterator<std::pair<int const, int> > >::pair<std::_Rb_tree_iterator<std::pair<int const, int> >, std::_Rb_tree_iterator<std::pair<int const, int> >, true>(std::_Rb_tree_iterator<std::pair<int const, int> >&&, std::_Rb_tree_iterator<std::pair<int const, int> >&&)
  0.00      0.00     0.00        4     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00      0.00     0.00        4     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Alloc_node::_Alloc_node(std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Rb_tree_impl<std::less<std::pair<char, char> >, true>::_Rb_tree_impl(std::less<std::pair<char, char> > const&, std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Rb_tree_impl<std::less<std::pair<char, char> >, true>::~_Rb_tree_impl()
  0.00      0.00     0.00        4     0.00     0.00  std::enable_if<std::is_same<std::pair<std::pair<char, char> const, int>, std::iterator_traits<std::pair<std::pair<char, char> const, int> const*>::value_type>::value, void>::type std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_insert_range_unique<std::pair<std::pair<char, char> const, int> const*>(std::pair<std::pair<char, char> const, int> const*, std::pair<std::pair<char, char> const, int> const*)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Rb_tree(std::less<std::pair<char, char> > const&, std::allocator<std::pair<std::pair<char, char> const, int> > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::~_Rb_tree()
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::equal_range(int const&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, int> >*, std::_Rb_tree_node_base*, int const&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_upper_bound(std::_Rb_tree_node<std::pair<int const, int> >*, std::_Rb_tree_node_base*, int const&)
  0.00      0.00     0.00        4     0.00     0.00  std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::equal_range(int const&)
  0.00      0.00     0.00        4     0.00     0.00  std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
  0.00      0.00     0.00        4     0.00     0.00  std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  0.00      0.00     0.00        4     0.00     0.00  std::remove_reference<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&>::type&& std::move<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&>(std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&)
  0.00      0.00     0.00        4     0.00     0.00  std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
